PSNR (256)_YYUV
16.50105667
16.48725700
16.86679649
16.47058868
16.92080116
16.50167274
16.61924171
16.90013695
16.47817802
16.88695526
16.82946968
16.83562851
16.74010849
16.42759514
16.87460327
16.43901253
16.79519081
16.76447105
16.32526398
16.28752708
16.36848259
16.26849365
16.25221443
16.26302910
16.74368668
16.65733719
16.31408119
16.26608467
16.25707626
16.21237564
16.21141624
16.23494911
16.25464630
16.26463127
16.41930771
16.28565216
16.56923866
16.32037354
16.31681252
16.27368736
16.90624619
16.39854050
16.87696838
16.41227150
16.95893669
17.12937546
17.39009666
17.15203476
18.45082092
20.20482826
21.46833229
21.79887962
20.97370148
19.21218109
19.15102768
18.28686333
18.30438042
17.66003799
16.97296906
17.42555237
16.97264290
18.72153854
17.65967178
18.58894157
19.93358612
20.24651718
19.45654106
19.88916206
20.37429810
21.32753181
21.70059013
21.10852242
21.06655884
21.46104813
20.74476433
21.05352020
20.88128090
21.26701355
21.81291389
22.30817604
23.36128044
23.50623894
24.29269028
22.36005402
23.18667412
22.69322205
23.11787605
24.45777512
24.23123169
24.51147461
25.00958633
24.97053146
25.32775116
25.60752487
25.76142120
26.18692017
27.03659821
26.27857399
26.00458527
25.60201263
25.60327530
25.89804077
25.30124474
25.85218620
26.29784775
26.67429352
26.87286568
26.36424255
26.40377235
26.93454552
27.27532959
27.24420929
27.31750870
27.56658363
28.58073807
28.42834663
28.94104385
29.67251778
29.72284508
29.05184174
28.63603210
29.28171921
30.56963921
30.27571869
30.61355782
30.63036346
30.93242455
30.67466354
29.91790390
29.80437279
29.96514320
29.75757217
30.26508141
30.21237183
30.29648590
30.05621910
29.76301193
29.58387756
30.23828506
29.77426147
29.24897766
30.12175560
30.16715050
30.14951897
29.97665215
29.60928917
29.69543457
29.67013168
29.76513100
30.50159073
30.12926483
29.89410591
30.07046700
29.48764420
29.62678909
29.39509392
29.50030518
29.78242874
29.77281761
29.64786720
30.07217598
29.58618164
29.66349602
29.43154335
29.60203362
29.45947838
29.42561150
29.38545227
29.39476967
29.52547836
29.14653015
28.74076843
28.57036209
28.07608414
27.76589394
27.37966537
27.51306725
27.36133575
27.04920197
26.92687607
28.42329788
28.25348854
29.04138184
28.59172058
28.61089516
29.06972694
28.14752960
28.72783470
27.98415184
27.50084686
27.38394165
28.88856888
28.30405807
27.31295395
27.39718628
26.82422447
26.80851173
26.71529770
27.39224434
26.48389435
26.28762054
26.25305939
26.33295441
26.71987534
27.23357201
27.07296753
26.29777908
25.99345779
25.92888832
25.91663361
25.86106873
25.93478203
26.27714157
26.94758224
25.87012863
27.11389351
26.47001266
26.50194931
28.23076630
27.39249420
27.47072983
27.19994736
26.92996216
27.47359848
27.36039162
27.71948624
27.95003510
27.75642586
27.80290222
27.62008858
27.97228813
28.22012711
28.15788460
28.34373283
28.46519852
27.75322914
27.67705154
27.45198822
27.20318222
27.63421059
27.13044357
27.22357750
27.18431664
26.71207047
26.55481720
26.41998482
27.07526970
26.72830200
26.87777328
26.62297058
26.39452744
27.14989853
26.67945480
27.18973541
26.92511368
26.78115463
27.17591095
27.12974548
26.91213608
26.76007843
26.91598892
27.14420128
27.23257065
27.65085030
27.65447617
27.31623459
27.55131912
27.92819977
27.50073433
27.28201103
27.14573669
27.45823097
27.42662048
27.99992752
28.60037613
27.93844604
28.58003616
28.16775513
28.52298927
28.44482422
28.65489960
29.22396660
28.92654800
29.25192070
29.49864388
29.39916420
29.72755814
29.35589790
29.91621399
30.56424904
32.14915848
30.11810112
29.68643188
28.88891602
28.76976204
28.72293854
28.83770180
28.64542007
28.48192024
28.37361908
28.31781578
28.41274452
28.45022202
28.12919998
28.00906944
28.16406441
28.12261391
27.66245270
27.69305229
27.46609116
27.48436356
27.58555603
27.68263245
27.48497391
28.09699059
27.49195862
27.43070412
28.46725464
27.00832748
27.51909256
27.41346741
27.07329178
27.66425896
27.42991638
27.57488441
27.71286964
27.41379929
27.34830475
27.71876335
27.74781227
28.47531891
28.22560501
27.96234894
27.54253578
26.84868813
27.31405449
27.52720833
27.62939644
26.74601555
26.31569672
26.58746529
26.83847237
28.06107330
28.66757584
27.69740105
28.19026184
27.21975136
26.59912109
27.53790665
27.06444931
28.04738045
27.50269890
26.41405296
27.52969933
26.75395966
26.46639824
26.25070953
26.78937531
26.73843002
26.97236824
26.13414574
25.85255432
26.98826027
25.79784203
26.56013489
25.81771851
25.94868851
26.86651421
25.31174088
25.46129990
25.02384186
24.69076157
23.82451248
22.66566277
21.06304359
19.68523407
19.97047424
18.70825958
18.44991684
19.76574135
18.69915009
18.88269615
20.69193649
19.81463623
19.63553047
20.78890610
19.88997078
19.79225922
19.85476303
20.80828857
19.92257881
20.11528015
21.02915573
20.79850960
20.74245834
21.97129059
22.75173187
22.41202545
21.12396049
21.48415756
22.28015518
20.80128670
20.88396454
20.39764214
20.38944244
19.79378510
19.68684769
18.80320930
18.07765961
17.83779144
18.06683922
17.46656609
17.21437645
17.76813889
17.67480087
17.44288254
17.40647888
17.55905151
17.24825478
17.26974297
17.44945717
17.20660782
17.66109276
17.21133041
17.28792572
17.64593887
17.36956215
17.38448524
17.47987366
17.54204750
17.71370697
17.56824493
17.90560150
17.54771233
17.99189568
17.63764191
17.57213402
17.91671371
17.54723358
17.74113846
17.76152992
17.97843170
18.10875511
17.95072174
17.59088326
17.67341042
18.00075912
17.72285843
17.74597359
17.75722694
17.67317963
17.66624832
17.68284035
17.59441185
17.57603455
17.58864594
17.66327095
17.64797020
18.04008102
18.09618378
17.63751602
17.56707001
17.91681862
17.63072777
17.93105316
17.55266571
17.82374382
17.60657883
17.63273621
17.63044167
17.96327019
17.92981720
17.87928772
17.57044983
17.59964752
17.58622551
17.75757980
17.42836571
17.88653946
17.70000839
17.35170937
17.32521057
17.55289459
17.28169441
17.24686432
17.19748497
17.45223808
17.35530090
17.45203400
17.38056946
17.14643288
17.16041946
17.19585228
17.41688538
17.44671249
17.27465820
17.32333946
17.11779404
17.08466721
17.05875015
17.26494789
17.08899689
17.12299728
17.04765511
17.11198807
17.35681343
17.26232910
17.38664818
17.49831009
17.36341858
17.46756744
17.34031105
17.43153191
17.31607246
17.35442352
17.21566772
17.39118958
17.28061104
17.36273003
17.35765266
17.41972733
17.49206352
17.55895996
17.86589241
17.84949112
17.59212303
17.84232330
17.80000305
17.75697899
17.62369728
17.68898964
17.64604187
17.54018974
17.53742027
17.86110687
17.59013367
17.78004265
17.59978104
17.77402687
17.54616547
17.53600121
17.57179070
17.59263802
17.49233627
17.80662727
17.48231506
17.39495087
17.24920464
17.22479630
17.37155151
17.16928101
17.11044121
17.35435486
17.03558350
17.37142944
17.04366493
17.33485413
17.34390450
17.24378967
16.90714073
16.95484924
17.13943291
16.75622559
16.75557709
16.74567604
16.67103958
16.65649033
16.84768295
16.40834236
16.27257156
16.03920555
16.19310188
15.64821815
15.34658241
15.00164127
14.66040134
15.14351463
14.41058731
14.38496590
14.41702271
14.42642593
15.22636986
14.70417404
14.83429050
14.80619240
15.35445786
14.77739716
15.39297295
14.76511097
14.94043827
15.45782852
14.78271580
14.91637421
15.30895042
15.32490253
14.93267536
15.35463238
15.10117054
15.17240524
15.86610794
16.16196442
16.11462402
15.49571133
15.48106194
15.55714703
15.96022606
15.78771687
16.84819031
17.07762527
17.47570229
17.00894165
16.88710785
17.42999840
17.19002151
16.70005798
17.44190979
17.50561333
16.72392845
16.66732025
16.75792313
16.83220291
16.97072983
18.45854568
18.77206802
17.62672424
18.17754745
18.83382416
17.79554749
17.40440559
18.54000473
18.36291885
17.45408630
17.80503082
17.99584961
19.52109146
19.52155876
18.30091858
18.10376930
18.29236603
18.54894829
18.79993057
19.64174461
19.86630630
18.50866699
18.74249268
20.17428589
19.82535744
18.67923546
18.71183205
19.54512024
19.71318817
19.74464226
18.40598869
19.56685448
19.67634583
19.16645241
18.21883011
18.42250633
18.52113152
18.78399086
18.49249458
19.39568329
18.30114555
18.22125816
18.65784836
18.78214264
18.55553436
18.44951820
19.74457169
19.17247772
18.41906738
18.39586067
19.12477112
19.60844994
18.75379753
18.23340797
18.15901184
18.20564461
18.34358597
18.45289993
18.58052063
18.57870865
18.58174896
18.61165047
19.12598801
19.02019501
19.19194984
19.19334793
19.26756668
19.19932747
19.23391151
19.46830368
20.32044983
20.71641541
20.33199692
20.66842079
20.07879257
20.35875130
19.38805389
20.35440445
20.70160103
19.47977638
19.10298729
19.20536232
19.38325310
19.99805832
19.12449265
19.02334404
19.93268013
18.76920700
19.29410744
19.04855728
19.59933472
18.60491562
18.63155174
19.16307259
19.56576157
18.61318779
18.53161240
18.63562965
18.82724953
18.86463356
18.92674255
19.08776855
18.76952744
18.94569969
19.14092827
19.60009384
18.81580162
18.85932541
19.62225723
18.38038635
18.01730728
17.69730377
17.17616653
16.94071960
15.62468624
14.79095078
14.42486668
14.32183361
14.58717442
14.34447098
14.62232685
15.54819870
15.35739040
16.83216286
16.57842064
15.76246834
16.44172287
16.28438950
15.48205566
16.35040665
15.79122066
15.65482712
16.31599236
15.80134010
15.80923462
16.33007431
17.36009979
16.61098862
17.58826828
17.48640251
16.64616203
17.04495621
16.35475540
16.69760323
16.20410728
16.54329109
16.22515106
16.14369583
16.13505363
16.05381393
16.00758553
16.15360641
16.64892006
16.26343918
16.83013535
16.42360687
16.89564896
16.82944489
16.28714561
16.20601845
16.20546722
16.56012344
16.14919472
16.11962509
16.33031464
16.17649841
16.38516998
15.97025967
15.96924877
16.00122643
15.92076492
15.83236504
15.86217403
15.87837219
15.89263153
15.86904621
15.81562519
15.79367542
15.81215096
15.83012390
16.10750961
15.82073402
16.29285622
16.19056702
15.82878113
15.79355431
15.77650642
15.99229813
15.86031723
15.88542080
15.88257313
15.88894749
15.84250641
15.79094505
15.77376175
16.10912323
15.79474640
15.91527367
15.70474052
15.65470695
16.02500343
15.98957157
15.99065971
15.68401241
15.99886703
16.07490730
15.91730118
15.61887646
15.78856659
15.68209743
15.67755127
15.68795967
16.02287292
15.69129562
15.83762550
15.90476608
15.95679283
15.77222824
15.87593651
16.02100754
15.70015335
16.02342796
15.66510391
15.96904564
15.61902905
15.65165138
16.07797813
16.08179855
15.66137218
15.87371254
15.63298416
15.93841743
15.72617340
16.08169174
15.60021400
16.02899170
15.97314739
15.59513855
15.91142845
16.00868607
15.82809448
15.97816944
15.62081146
15.61831570
15.67877579
15.65092468
15.67480659
16.11415482
15.72421646
16.00861168
15.64281464
15.66948986
16.05776596
15.62169647
15.80746651
15.54750633
15.60474396
15.57848549
15.96781158
15.90767384
15.46711159
15.75428486
15.95106506
15.97389317
15.70595932
15.73000145
15.90993690
15.77517319
15.79583359
16.15163422
16.17719650
15.77317047
16.14082146
16.13197136
15.84301949
16.22184563
15.89744377
15.86773109
16.19659805
15.83468437
15.93232250
15.92148972
15.99902725
16.25495148
15.88966179
16.27100945
16.12518311
16.16457558
15.79603100
16.18269730
16.12721634
16.14821243
16.24781036
16.17040443
15.98977852
16.24430466
16.19108963
15.91348743
15.92689037
16.24885750
16.01361084
15.91582394
15.90521240
16.34058189
16.33135223
15.94526482
15.93585968
16.25923920
15.90891647
15.87423420
16.16749001
15.86338615
16.21563148
15.88351250
16.30858612
15.86350250
15.94635391
15.89776134
15.86587048
15.93723297
15.86266136
15.88875198
16.22825813
15.91642189
16.27461624
16.23688889
15.99167919
16.02440643
16.06514168
16.36554146
16.05042267
16.07949829
16.47874451
16.57470894
16.20731163
16.36141586
16.50643158
16.28658485
16.72857857
16.55634308
16.78767204
16.38783264
16.38245392
16.40741730
16.45104027
16.72438431
16.47691536
16.46450233
16.80216217
16.83472252
16.48563576
16.52463531
16.67156219
16.53257751
16.84200096
16.56898117
16.65653419
16.81727791
16.99881744
16.63595963
16.98516464
16.69664574
17.06913376
16.72346878
16.77661514
16.73297119
16.80235481
16.75884056
17.10670662
17.08054352
17.06396103
16.93445587
17.08594131
16.83642960
16.85231400
16.86218643
17.24310684
17.26949692
17.37589073
17.58147812
17.41786575
17.56102371
17.71231461
18.26892662
18.26229858
17.50158691
16.87062645
15.45070171
14.93841171
15.40161705
14.92835140
14.69788647
14.86009598
15.00010681
15.15844345
16.24033546
17.10633469
18.94121552
18.73970032
18.49667740
18.51791191
19.04069138
19.23954201
18.85948372
18.29540062
16.90275764
17.07780075
16.36992645
15.73379040
16.20931625
16.73368454
17.03616905
17.17886543
18.04801559
18.04223251
18.45127869
19.90583229
20.60667229
20.92824745
21.62888336
22.00537109
22.43050385
21.89406967
21.49013901
22.28065491
21.88808060
22.26694870
22.19990921
22.52102852
21.95457268
21.59218025
20.30395126
19.93857956
19.07439041
19.44879913
18.97076797
19.19994354
19.26536751
19.26761818
19.69293022
20.51033020
19.63074875
19.78643227
20.28795433
20.40989876
20.27248192
20.71439362
20.10616302
20.73357773
20.31831360
20.14356613
19.70042038
20.42513084
20.13724136
20.34714890
19.36660385
19.14247131
19.87647247
19.21929932
19.51825333
19.44999123
20.32930565
19.38104057
19.32217407
19.82414055
19.28146172
19.59303665
19.52665710
19.60343933
19.66286469
19.61054039
20.08800507
19.70531845
20.13566971
19.70429802
19.86775208
20.44223022
20.81054688
21.22821999
21.31470871
22.03309822
21.52044487
21.91961670
23.13788223
22.84048843
23.46168900
24.35270691
24.29264259
23.97494507
24.01687813
24.25694656
24.92988968
24.45439911
24.54979706
24.52608871
24.86518860
24.83911896
25.35114670
25.38430405
25.03701210
25.33467865
25.07133102
25.78731346
26.79754448
25.43854141
25.82651138
25.88835907
25.34213638
25.63482285
25.78019905
25.88233566
25.75107956
26.17641830
26.53865433
26.61461639
27.23843002
26.48342323
26.89686584
26.28653717
26.70869827
27.33060455
26.96151733
26.72535896
26.94248390
27.38453293
27.26645660
26.42294693
26.57827568
26.64104462
27.56673050
26.97975922
27.47325706
27.55656815
26.36448669
26.36777687
26.45693207
26.59974289
26.45613670
27.33874512
27.16470909
26.72151756
27.33456612
26.46407890
27.41152191
27.88425255
27.72919655
27.26122284
27.84363556
27.14610291
27.64203262
27.59575844
27.75385857
27.22044945
27.46929932
27.36260414
27.93215752
28.43973923
27.52549362
27.98727417
27.72423935
27.83621597
27.99511909
27.96769333
29.02859688
28.63021088
28.66322708
28.58674812
28.68137169
29.08010292
29.15446472
28.80866051
28.81784248
28.61593246
26.71310234
23.10100365
21.65022087
20.34455299
18.47026062
17.10437584
15.98636055
15.37785435
15.88723373
15.40731812
14.49422264
14.93053436
15.94359970
15.74435043
14.64776039
14.72467518
14.80394363
15.66243935
15.25218010
15.03194714
15.17674351
15.52161980
16.76259422
16.10802650
16.26439285
17.06485748
16.78201103
17.59092903
17.93437767
18.27874947
17.79552078
18.07878685
18.34299278
18.89903831
19.03396416
20.23195076
20.09673882
20.47166061
20.77755165
21.67501450
22.22970772
23.50684166
23.21928024
23.60578156
23.84500885
22.51692963
19.42588425
19.30457306
18.87018776
19.36671066
19.10325813
18.82441902
18.72689438
18.26631927
18.46768188
17.74236298
17.31869698
17.13154411
16.87799072
16.79807091
17.35684204
17.18454742
17.45826530
17.22771454
17.45527458
18.14830208
18.54826164
18.34010696
18.58833313
18.83594894
18.96557426
19.85281372
19.97635078
19.69373322
19.62781525
19.48422050
18.17703819
18.86133766
19.06559372
19.30902100
18.39733315
17.79617310
18.48899269
18.06069183
19.42297745
18.71567154
19.42749786
19.21942139
17.76630783
17.46925735
18.24437332
17.60883904
16.54305458
17.31394005
16.78691673
17.71899796
16.42173004
17.17556190
16.51039314
16.64334869
17.58155632
17.49348640
16.84428024
17.34745789
17.62909698
17.71425247
17.05761337
17.11888695
17.79685783
17.21934509
17.17408562
17.03041458
17.07873917
16.94706345
17.30941772
16.90952682
16.79850006
16.73504066
16.68590355
17.38355255
16.47821999
16.55177879
16.66127014
15.93705368
15.93153858
15.88507175
16.38168526
15.77654362
15.92217636
15.74246311
15.76467323
15.72658443
16.24476814
16.27926064
15.67396736
15.68705082
16.30045319
15.70135880
15.93861771
16.38049698
16.36200905
16.17112923
16.32270622
15.80591011
15.71973991
15.76453590
15.71373844
15.68883038
15.70988655
15.71089268
15.68932152
15.83823204
15.62364483
15.58756447
16.11551666
16.23894501
15.88677597
15.70729733
15.56096458
15.56124115
15.54146385
15.55510521
15.94268703
15.58423805
15.55170536
16.16692734
16.15995026
15.49768066
16.03540993
15.46599483
16.05639267
15.45044994
15.44148540
15.41947937
15.40880585
15.80774212
15.59175491
15.71205235
16.03738976
15.38430977
15.81626415
15.37335777
15.37069130
15.37612057
15.37616158
15.38535023
15.38467884
15.40734291
15.97588730
16.04025650
15.40699577
15.97712421
15.59371758
15.39841461
15.30914497
15.51359653
15.59791183
15.87369823
15.71067619
15.61378384
15.38514709
15.55902004
15.50751114
15.36744499
14.68813992
14.26413155
13.89344311
13.37799263
12.71044922
13.09357166
13.16596413
13.57541084
13.85001659
13.78689766
13.27475452
12.95112610
12.86618233
13.01008415
12.70815849
13.08647346
13.10700512
13.22982597
13.68500900
13.60280895
13.86707115
14.37280655
14.26300526
14.41445827
14.93677616
14.61333370
14.70586586
14.82360268
14.85005569
14.43048382
14.90510750
14.33434677
14.48387051
14.74167347
14.66269112
14.18407917
14.44803238
14.16943550
14.09668350
14.29298401
14.02281857
14.41134548
14.26029015
14.23623848
13.76906395
13.81741905
13.60756779
13.61411095
13.40033722
13.59148407
13.45197868
13.75793839
13.95326614
14.83957100
14.58800507
14.32832813
15.21173573
15.04887772
15.21841621
15.16170883
15.40716076
14.92412472
15.07114220
15.03395557
15.32431602
14.89119148
14.89935017
15.39205551
14.93987274
14.97539616
15.40590668
15.60508919
15.06128216
15.58228970
15.60143280
15.46876526
15.10756588
15.05372906
15.05741596
15.06250858
15.64023113
14.74044418
14.90822029
14.94993591
14.41101837
14.26768684
14.06070328
14.03401947
14.00787258
14.13265800
14.10458088
13.97360897
14.91368484
14.89348412
13.91405201
13.98201180
13.49954033
14.21981812
13.64106083
13.74420357
14.21460342
14.43019390
14.63904858
15.79487610
15.06556416
15.51933384
14.68229771
13.78127480
13.26391411
13.31469154
12.82405090
12.75838661
12.54111481
12.90180588
13.21995258
13.53850555
13.51349354
13.54813576
14.15099335
14.04644775
14.23825359
14.62870598
14.70596409
14.83625221
15.41481400
15.03959751
15.24076653
15.34753227
15.35993195
15.38828087
15.92846489
15.41258907
15.35480118
15.61988068
15.81122303
15.78802204
15.88320637
15.99237919
16.08032990
15.69507217
15.84601879
16.06131554
16.13090324
15.73506546
15.69103336
15.71665859
15.59945011
15.57359123
15.62615776
15.70791340
16.03508568
15.77853298
16.10161209
15.54786873
15.50975895
15.52048492
16.21256256
15.68189526
15.73443413
16.34208107
16.39390564
16.27368164
15.75061989
16.07711792
